AATS3s,AATS3m,MATS2dv,GATS1c,SIC3,BDE,T,log10(k)
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1475.0,-10.389500182610606
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1480.0,-10.385283084296429
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1485.0,-10.381084429620849
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1490.0,-10.376904066313568
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1495.0,-10.372741843917915
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1500.0,-10.36859761376284
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1505.0,-10.36447122893547
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1510.0,-10.360362544254137
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1515.0,-10.356271416241954
1.6875,15.51457956,-0.393939394,1.262314605,0.5,84.3436191,1520.0,-10.352197703100861
